Date,LOS,Rate,Rate Code,RoomType,Source,Track Code,Occupied,ADR,HolidayName,IsHoliday,DayOfWeekName,IsWeekend
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,100.0,GROUP~,NHK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,100.0,GROUP~,NK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,100.0,GROUP~,NK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,100.0,GROUP~,SNK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ1,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,NK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,2,0.0,GROUP~,SNK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ1,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ1,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ1,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,2,100.0,GROUP~,SNHK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ1,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,100.0,GROUP~,NK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,100.0,GROUP~,NK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,100.0,GROUP~,NK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,100.0,GROUP~,NK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,5,70.0,LPSS,NQQ,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,100.0,GROUP~,NK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,115.0,GROUP~,SNQQ1,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-23,1,100.0,GROUP~,NHK,DIRECT,LEISURE,100,100.21,NA,0,Saturday,1
2021-01-24,5,70.0,LPSS,NQQ,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,5,70.0,LBLO,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,4,70.0,LBLO,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,1,103.72,SRD Rate,SNK,CRS,LEISURE,64,75.65,NA,0,Sunday,1
2021-01-24,5,70.0,LPSS,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,5,70.0,LBLO,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,4,70.0,LPSS,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,1,103.72,SRD Rate,SNK,CRS,LEISURE,64,75.65,NA,0,Sunday,1
2021-01-24,4,70.0,LPSS,NQQ,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,5,70.0,LPSS,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,5,70.0,LPSS,NQQ,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,5,70.0,LPSS,NQQ,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,5,70.0,LPSS,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,5,70.0,LPSS,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,1,65.0,LCLC,NK,CRS,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,6,70.0,LPSS,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,4,70.0,LPSS,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,5,70.0,LBLO,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-24,2,70.0,LPSS,NK,DIRECT,CORPORATE,64,75.65,NA,0,Sunday,1
2021-01-25,1,65.0,LCLC,SNQQ1,DIRECT,CORPORATE,57,71.24,NA,0,Monday,0
2021-01-25,1,103.72,SRD Rate,SNK,CRS,LEISURE,57,71.24,NA,0,Monday,0
2021-01-25,1,70.0,LPSR,NQQ,WI,CORPORATE,57,71.24,NA,0,Monday,0
2021-01-25,1,65.0,LCLC,NQQ,WI,CORPORATE,57,71.24,NA,0,Monday,0
2021-01-25,2,65.0,LCLC,NK,CRS,CORPORATE,57,71.24,NA,0,Monday,0
2021-01-25,10,70.0,LPSR,NQQ,WI,CORPORATE,57,71.24,NA,0,Monday,0
2021-01-25,1,65.0,LCLC,NQQ,WI,CORPORATE,57,71.24,NA,0,Monday,0
2021-01-25,1,103.72,SRD Rate,SNQQ,CRS,LEISURE,57,71.24,NA,0,Monday,0
2021-01-26,1,65.0,LCLC,NK,DIRECT,CORPORATE,72,74.82,NA,0,Tuesday,0
2021-01-26,1,70.0,LPSR,NQQ,DIRECT,CORPORATE,72,74.82,NA,0,Tuesday,0
2021-01-26,1,65.0,LCLC,NK,WI,LEISURE,72,74.82,NA,0,Tuesday,0
2021-01-26,1,103.72,SRD Rate,NK,CRS,LEISURE,72,74.82,NA,0,Tuesday,0
2021-01-26,1,65.0,LCLC,NQQ,DIRECT,LEISURE,72,74.82,NA,0,Tuesday,0
2021-01-26,1,65.0,LCLC,NK,DIRECT,LEISURE,72,74.82,NA,0,Tuesday,0
2021-01-26,2,65.0,LCLC,NQQ,WI,CORPORATE,72,74.82,NA,0,Tuesday,0
2021-01-26,1,65.0,LCLC,NK,CRS,CORPORATE,72,74.82,NA,0,Tuesday,0
2021-01-26,1,65.0,LCLC,NK,DIRECT,CORPORATE,72,74.82,NA,0,Tuesday,0
2021-01-27,1,70.0,LBLREP,SNQQ1,WI,CORPORATE,80,71.69,NA,0,Wednesday,0
2021-01-27,1,70.0,LBLREP,NHQQ,DIRECT,CORPORATE,80,71.69,NA,0,Wednesday,0
2021-01-27,1,70.0,LPSR,SNQQ1,WI,CORPORATE,80,71.69,NA,0,Wednesday,0
2021-01-27,1,65.0,LCLC,NQQ,CRS,CORPORATE,80,71.69,NA,0,Wednesday,0
2021-01-27,1,65.0,LCLC,NQQ,CRS,CORPORATE,80,71.69,NA,0,Wednesday,0
2021-01-27,1,70.0,LBLREP,NQQ,DIRECT,CORPORATE,80,71.69,NA,0,Wednesday,0
2021-01-27,2,103.72,SRD Rate,NQQ,CRS,LEISURE,80,71.69,NA,0,Wednesday,0
2021-01-27,1,65.0,LCLC,NQQ,WI,CORPORATE,80,71.69,NA,0,Wednesday,0
2021-01-27,1,65.0,LCLC,NK,CRS,CORPORATE,80,71.69,NA,0,Wednesday,0
2021-01-27,1,65.0,LCLC,NK,WI,CORPORATE,80,71.69,NA,0,Wednesday,0
2021-01-27,1,70.0,LBLREP,NQQ,DIRECT,CORPORATE,80,71.69,NA,0,Wednesday,0
2021-01-28,1,70.0,LPSR,NQQ,DIRECT,CORPORATE,79,72.8,NA,0,Thursday,0
2021-01-28,1,70.0,LBLREP,NQQ,DIRECT,CORPORATE,79,72.8,NA,0,Thursday,0
2021-01-28,1,70.0,LPSR,NK,WI,CORPORATE,79,72.8,NA,0,Thursday,0
2021-01-28,1,70.0,LPSR,NQQ,DIRECT,CORPORATE,79,72.8,NA,0,Thursday,0
2021-01-28,1,70.0,LPSR,SNQQ1,WI,CORPORATE,79,72.8,NA,0,Thursday,0
2021-01-28,1,65.0,LCLC,SNK,DIRECT,CORPORATE,79,72.8,NA,0,Thursday,0
2021-01-28,1,70.0,LBLREP,NQQ,WI,Walk-In,79,72.8,NA,0,Thursday,0
2021-01-29,1,125.0,GROUP~,NQQ,DIRECT,CORPORATE,98,106.51,NA,0,Friday,0
2021-01-29,1,103.72,SRD Rate,NQQ,CRS,LEISURE,98,106.51,NA,0,Friday,0
2021-01-29,1,103.72,SRD Rate,NK,CRS,LEISURE,98,106.51,NA,0,Friday,0
2021-01-29,3,70.0,LBLO,NK,DIRECT,CORPORATE,98,106.51,NA,0,Friday,0
2021-01-29,1,125.0,GROUP~,NQQ,DIRECT,CORPORATE,98,106.51,NA,0,Friday,0
2021-01-29,1,65.0,LCLC,NK,CRS,CORPORATE,98,106.51,NA,0,Friday,0
2021-01-29,1,125.0,GROUP~,NQQ,DIRECT,CORPORATE,98,106.51,NA,0,Friday,0
2021-01-29,1,125.0,GROUP~,NQQ,DIRECT,CORPORATE,98,106.51,NA,0,Friday,0
2021-01-29,1,125.0,GROUP~,NQQ,DIRECT,CORPORATE,98,106.51,NA,0,Friday,0
2021-01-29,1,103.72,SRD Rate,SNQQ,CRS,CORPORATE,98,106.51,NA,0,Friday,0
2021-01-29,1,125.0,GROUP~,NQQ,DIRECT,CORPORATE,98,106.51,NA,0,Friday,0
2021-01-30,1,115.0,GROUP~,SNQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,115.0,GROUP~,SNQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,115.0,GROUP~,SNQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,115.0,GROUP~,SNQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,115.0,GROUP~,SNK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,115.0,GROUP~,SNK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,115.0,GROUP~,SNK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,103.72,SRD Rate,SNQQ1,CRS,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,2,100.0,GROUP~,NK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,2,100.0,GROUP~,NK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,2,0.0,GROUP~,NK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NHK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,105.0,GROUP~,NK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,SNQQ,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-30,1,100.0,GROUP~,NK,DIRECT,LEISURE,99,99.03,NA,0,Saturday,1
2021-01-31,2,70.0,LPSS,NK,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LBLO,NQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,2,70.0,LPSS,NK,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LBLO,NQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,4,70.0,LPSS,NK,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LBLO,NQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LPSS,NK,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,1,65.0,LCLC,SNQQ,WI,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LPSS,SNQQ1,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,4,70.0,LHSE,NQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LPSS,NQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LPSS,NK,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LBLO,SNQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,4,70.0,LBLO,NQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LPSS,SNQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,1,103.72,SRD Rate,SNQQ1,CRS,LEISURE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LBLO,NQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LPSS,NQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,4,70.0,LHSE,NK,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LBLO,NQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-01-31,5,70.0,LBLO,NQQ,DIRECT,CORPORATE,72,73.49,NA,0,Sunday,1
2021-02-01,1,65.0,LCLC,NK,WI,CORPORATE,60,68.99,NA,0,Monday,0
2021-02-01,3,70.0,LBLREP,NQQ,DIRECT,CORPORATE,60,68.99,NA,0,Monday,0
2021-02-01,2,65.0,LCLC,NK,DIRECT,CORPORATE,60,68.99,NA,0,Monday,0
2021-02-01,4,70.0,LBLO,SNK,WI,CORPORATE,60,68.99,NA,0,Monday,0
2021-02-02,1,65.0,LCLC,NK,WI,CORPORATE,60,66.98,NA,0,Tuesday,0
2021-02-02,1,65.0,LCLC,NK,WI,CORPORATE,60,66.98,NA,0,Tuesday,0
2021-02-02,3,70.0,LBLREP,NQQ,WI,CORPORATE,60,66.98,NA,0,Tuesday,0
2021-02-02,1,65.0,LCLC,NQQ,WI,CORPORATE,60,66.98,NA,0,Tuesday,0
2021-02-02,2,70.0,LPSR,SNHK,WI,CORPORATE,60,66.98,NA,0,Tuesday,0
2021-02-02,7,70.0,LPSR,SNK,WI,CORPORATE,60,66.98,NA,0,Tuesday,0
2021-02-02,1,70.0,LBLREP,SNK,WI,CORPORATE,60,66.98,NA,0,Tuesday,0
2021-02-03,1,93.0,GROUP~,NK,DIRECT,LEISURE,91,84.84,NA,0,Wednesday,0
2021-02-03,1,65.0,LCLC,NK,DIRECT,CORPORATE,91,84.84,NA,0,Wednesday,0
2021-02-03,1,103.72,SRD Rate,SNQQ,CRS,LEISURE,91,84.84,NA,0,Wednesday,0
2021-02-03,1,65.0,LCLC,NK,DIRECT,CORPORATE,91,84.84,NA,0,Wednesday,0
2021-02-03,2,103.72,SRD Rate,SNQQ,CRS,LEISURE,91,84.84,NA,0,Wednesday,0
2021-02-04,3,109.0,GROUP~,NQQ,DIRECT,LEISURE,90,92.13,NA,0,Thursday,0
2021-02-04,3,109.0,GROUP~,NQQ,DIRECT,LEISURE,90,92.13,NA,0,Thursday,0
2021-02-04,3,109.0,GROUP~,NQQ,DIRECT,LEISURE,90,92.13,NA,0,Thursday,0
2021-02-04,3,109.0,GROUP~,NQQ,DIRECT,LEISURE,90,92.13,NA,0,Thursday,0
2021-02-04,2,109.0,GROUP~,NQQ,DIRECT,LEISURE,90,92.13,NA,0,Thursday,0
2021-02-04,1,70.0,LPSR,NK,DIRECT,CORPORATE,90,92.13,NA,0,Thursday,0
2021-02-04,2,109.0,GROUP~,NQQ,DIRECT,LEISURE,90,92.13,NA,0,Thursday,0
2021-02-04,3,109.0,GROUP~,NQQ,DIRECT,LEISURE,90,92.13,NA,0,Thursday,0
2021-02-04,4,70.0,BAR,NK,DIRECT,CORPORATE,90,92.13,NA,0,Thursday,0
2021-02-04,2,70.0,LPSR,NK,WI,CORPORATE,90,92.13,NA,0,Thursday,0
2021-02-04,1,65.0,LCLC,NHK,DIRECT,CORPORATE,90,92.13,NA,0,Thursday,0
2021-02-04,1,70.0,LPSR,NK,DIRECT,CORPORATE,90,92.13,NA,0,Thursday,0
2021-02-04,3,109.0,GROUP~,NQQ,DIRECT,LEISURE,90,92.13,NA,0,Thursday,0
2021-02-04,3,109.0,GROUP~,NQQ,DIRECT,LEISURE,90,92.13,NA,0,Thursday,0
2021-02-05,1,105.0,GROUP~,NQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,SNQQ1,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,65.0,LCLC,NHK,DIRECT,CORPORATE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,NQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,SNK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,NHQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,70.0,LPSR,NK,DIRECT,CORPORATE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,NQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,70.0,LBLREP,NHK,DIRECT,CORPORATE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,SNQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,SNQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,NQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,SNK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,109.0,GROUP~,NQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,NQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,SNK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,SNQQ1,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,NQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,125.0,GROUP~,NK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,NK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,NK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,NK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,NK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,1,105.0,GROUP~,NQQ,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,NK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,NK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,NK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,NHK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,NK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-05,2,100.0,GROUP~,NK,DIRECT,LEISURE,92,106.5,NA,0,Friday,0
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NK,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NHQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,SNQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,6,70.0,LPSS,NQQ,DIRECT,CORPORATE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NHQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NK,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,95.0,GROUP~,NK,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,95.0,GROUP~,NK,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NK,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,6,70.0,LPSS,NK,DIRECT,CORPORATE,97,103.31,NA,0,Saturday,1
2021-02-06,1,100.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NK,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,120.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,100.0,GROUP~,NK,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,95.0,GROUP~,SNQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,100.0,GROUP~,NK,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,6,70.0,LPSS,NK,DIRECT,CORPORATE,97,103.31,NA,0,Saturday,1
2021-02-06,6,70.0,LPSR,NK,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,95.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
2021-02-06,1,95.0,GROUP~,NQQ,DIRECT,LEISURE,97,103.31,NA,0,Saturday,1
